Suimin Chicken Noodle Cup 70g, $3.43 / 100G
Capilano 100% Pure Australian Honey Squeeze 500g, $1.72 / 100G
Woolworths Onion Powder 38g, $0.66 / 10G
Woolworths Four Bean Mix No Added Salt Can 420g, $2.62 / 1KG
Oatly! Oat Milk Barista Edition 1L, $5.50 / 1L
Kewpie Japanese Mayonnaise 500g, $1.60 / 100G
Barilla Pasta Spaghetti 500g, $0.70 / 100G
Woolworths Smooth Peanut Butter 500g, $0.68 / 100G
Edgell Corn Kernels Whole 420g, $5.24 / 1KG
Woolworths Coconut Fine Desiccated 500g, $6.60 / 1KG
Pureharvest Coco Quench Coconut Milk 1l, $3.80 / 1L
Nescafe Blend 43 Instant Coffee 150g, $7.67 / 100G
Woolworths Australian Rolled Oats 1.5kg, $0.19 / 100G
Pauls Zymil Lactose Free Low Fat Long Life Milk 1l, $3.00 / 1L
MasterFoods Barbecue Sauce 500ml, $0.76 / 100ML
Woolworths Garlic Powder 50g, $0.52 / 10G
