Woolworths Baby Spinach & Kale 300g, $16.67 / 1KG
Pauls Custard Snack Pack Vanilla 150gx 6 Pack, $0.88 / 100G
Macro Organic Rice Milk 1l, $2.00 / 1L
Tamar Valley Dairy Yoghurt Mango & Cream 170g, $1.71 / 100G
Babybel Cheese Portions 200g, $56.00 / 1KG
Pauls Kids Despicable Me Minions Chocolate Mousse 50g x 12 pack, $1.33 / 100G
Yumi's Original Falafel Balls 225g, $28.89 / 1KG
Jalna Kids No Added Sugar Yoghurt Blueberry 100g, $1.75 / 100G
Australia's Own Full Cream Long Life Milk 1l, $1.90 / 1L
Australia's Own Unsweetened Coconut Milk 1l, $3.20 / 1L
Perfect Italiano Parmesan Cheese Block Extra Sharp 200g, $37.50 / 1KG
Dare Double Espresso Iced Coffee 500ml, $8.30 / 1L
Primo Stackers Mild Salami Cheese And Crackers 50g, $90.00 / 1KG
Perfect Italiano Original Ricotta Cheese Tub 500g, $12.60 / 1KG
