Cobs Popcorn Sea Salt Gluten Free 80g, $4.38 / 100G
Red Rock Deli Potato Chips Sea Salt Natural 165g, $3.64 / 100G
Arnott's Venetian Biscuits 200g, $2.00 / 100G
Arnott's Kingston Cream Biscuits 200g, $2.00 / 100G
Woolworths Arrowroot Milk Biscuits 250g, $0.60 / 100G
Arnott's Chocolate Scotch Finger Biscuits 250g, $2.20 / 100G
Cobs Natural Popcorn Lightly Salted Slightly Sweet 120g, $2.92 / 100G
Arnott's Vita Weat 9 Grain Crispbreads 250g, $1.60 / 100G
Thins Chips Original 175g, $2.86 / 100G
Cheezels Cheese Box 125g, $2.80 / 100G
Arnott's Lemon Crisp Cream Biscuits 250g, $1.60 / 100G
