Soothers Butter-Menthol Throat Lozenge 10 pack, $0.28 / 1EA
Koja Peanut Butter Chocolate Bar 30g, $10.00 / 100G
Health Lab Whyte Cara More Caramel Filled Ball 40g, $8.75 / 100G
Mogu Mogu Grape Drink 320ml, $6.88 / 1L
Woolworths Almonds Natural 225g, $31.11 / 1KG
Extra Strawberry Sugar Free Chewing Gum 14pc 27g, $9.26 / 100G
Extra White Peppermint Sugar Free Chewing Gum Multipack 4x14g, $8.93 / 100G
Nibblish Pure Fruit Swirls Strawberry 100g, $5.50 / 100G
Hershey's Cookies & Cream Salted Caramel Bar 38g, $6.58 / 100G
Chupa Chups Incredible Chews Strawberry Flavour 45g, $3.33 / 100G
Life Savers Peaches & Cream Stix 200g, $2.50 / 100G
Nature Valley Salted Caramel Protein Bars 4 pack, $4.54 / 100G
