So Good Chocolate Oat Milk 1l, $3.50 / 1L
Activia Danone Probiotic Yoghurt No Added Sugar Berries 125g x 4 Pack, $1.15 / 100G
My Muscle Chef Creamy Chicken & Mushroom Pasta 320g, $3.73 / 100G
La Famiglia Garlic Bread Ciabatta 330g, $2.42 / 100G
Bega Reduced Fat Cheese Slices So Light 50% 500g, $22.00 / 1KG
Woolworths Classic Coleslaw 400g, $1.45 / 100G
Bega Colby Cheese Block 500g, $21.00 / 1KG
Tru Blu Garlic Butter 150g, $2.23 / 100G
Gippsland Dairy Twist Yoghurt Passionfruit 700g, $1.13 / 100G
Olive Grove Classic Spread 500g, $1.26 / 100G
Steggles Chicken Breast Enchilada Mexican Style 500g, $21.00 / 1KG
Meredith Dairy Goats Cheese 100g, $55.00 / 1KG
Vaalia Kids Probiotic Yoghurt Pouch Lactose Free Blueberry 140g, $1.71 / 100G
Activia Danone Probiotic Yoghurt No Added Sugar Mango 125g x 4 Pack, $1.15 / 100G
Primo Stackers Salami Rice Cheese & Crackers 45g, $100.00 / 1KG
Woolworths Roast Mixed Vegetables With Garlic & Rosemary 500G, $11.00 / 1KG
Flora Margarine Spread Buttery 500g, $1.05 / 100G
Laughing Cow Cheese Original Wedges 128g, $39.06 / 1KG
Made With Plants Shredded Cheddar Dairy Free 200g, $32.75 / 1KG
