Noshu Less Sugar Milk Chocolate Wafer Crisp Bites 100g, $6.50 / 100G
Peppa Pig Sultanas Yoghurt Coated 6x30g, $22.22 / 1KG
Reese's Milk Chocolate Caramel Big Cup 39g, $6.41 / 100G
Carman's Protein Nut BarsDark Chocolate Pretzel 5 pack, $3.95 / 100G
Darrell Lea Liqourice Twist Milk Chocolate Raspberry 200g, $3.00 / 100G
Fruit For Life Dried Mango Slices 150g, $40.00 / 1KG
Lindt Lindor White Chocolate Block 100g, $6.50 / 100G
Lindt Excellence Dark Chocolate Orange Intense 100g Block, $6.50 / 100G
Thins Chips Chilli 150g, $3.33 / 100G
Arnott's Tim Tam Deluxe Salted Caramel Brownie Chocolate Biscuits 175g, $3.71 / 100G
Nibblish Pure Fruit Swirls Raspberry 100g, $5.50 / 100G
