Lavazza Qualita Oro Ground Coffee 500g, $5.00 / 100G
Marion's Kitchen Singapore Noodles Meal Kit 318g, $2.67 / 100G
O'Food Seaweed Chips Wasabi Chips Wasabi 35g, $12.86 / 100G
Protea Foods Biltong Traditional South African Mini Sticks 30g, $16.00 / 100G
Scubi Peach Halves 825g, $5.45 / 1KG
The Han Kitchen Japanese Katsuo Udon Bowl 222g, $2.48 / 100G
The Spice Tailor Mangalore Roasted Coconut Kit 300g, $2.07 / 100G
Wokka Singapore Style Noodles Value Pack 880g, $0.57 / 100G
Amoy Japanese Teriyaki Sauce 450ml, $1.89 / 100ML
Benino Green Pitted Olives 500g, $1.40 / 100G
