Kettle Crafted Collection Angus Beef & Caramelised Onion Chips 150g, $4.00 / 100G
Menz Polly Waffle Bites 125g, $4.80 / 100G
Whittaker's White Chocolate Block 250g, $3.40 / 100G
Macro Almonds Tamari 500g, $28.00 / 1KG
Cadbury Picnic Twin Pack Milk Chocolate Bar 67g, $4.48 / 100G
Red Rock Deli Chef Series Crispy Chicken With Garlic & Sweet Soy Chips 150g, $4.00 / 100G
Arnott's Sourdough Crisps Cheddar & Roast Garlic Crackers 150g, $3.00 / 100G
Red Rock Deli Potato Chips Smoked Chipotle & Honey 150g, $4.00 / 100G
Cadbury Fingers Milk Chocolate Biscuits 114g, $4.39 / 100G
Darrell Lea Twists Dark Chocolate Liquorice 200g, $3.00 / 100G
Kez's Kitchen Gluten Free Lemon Cream Melting Moments 190g, $4.16 / 100G
KitKat Milky Bar Share Pack 154g, $3.90 / 100G
Life Savers Fruit Pastilles 34G, $3.68 / 100G
