Arnott's Oat Crackers Parmesan 100g, $4.50 / 100G
Cheez It Snap'd Cheddar Cheese 185g, $3.78 / 100G
Loacker White Chocolate & Coconut Wafers 100g, $5.00 / 100G
Noshu Less Sugar Jellies Fruity Fix 150g, $3.67 / 100G
Peckish Peckables Rice Snacks Honey Soy Chicken 100g, $3.20 / 100G
Lucky Natural Seed Mix With Pine Nuts 200g, $24.50 / 1KG
Lindt Lindor Milk Chocolate Box 333g, $7.81 / 100G
Loacker Wafers Pasticceria Noisette 100g, $5.00 / 100G
OB Finest Speciality Crackers Apricot & Macadamia 150g, $4.33 / 100G
Olina's Bakehouse Bakehouse Cookies Lemon 150g, $3.33 / 100G
Woolworths Cashew Roasted & Salted Snack Pots 180g, $38.89 / 1KG
Woolworths Roasted & Salted Peanuts & Cashews 800g, $11.25 / 1KG
Crankt Protein + Energy Bar Chocolate Mud Cake 60g, $6.33 / 100G
