Carman's Protein Oat Bars Choc Chip 5 pack, $3.93 / 100G
In A Biskit Loaded Cheese Crackers 160g, $2.50 / 100G
Whittaker's Caramelised White Chocolate Mango & Coconut 250g, $3.40 / 100G
Angas Park Fuji Apple Wedges 200g, $26.50 / 1KG
Kez's Kitchen Gluten Free Fudgy Chocolate Flourless Brownies 210g, $3.76 / 100G
Cadbury Pascall Chocolate Caramels Lollies Snack & Share Bag 160g, $3.75 / 100G
Olina's Bakehouse Gluten Free Fig & Almond Crackers 100g, $6.00 / 100G
Cadbury Freddo Chocolate Biscuits 167g, $2.99 / 100G
Woolworths Roasted & Salted Macadamias 120g, $58.33 / 1KG
Lindt Excellence Salty Liquorice Dark Chocolate Block 100g, $6.50 / 100G
Allen's Jaffas Family Size 300g, $2.27 / 100G
Bhuja Crunchy Seasoned Peas 140g, $3.21 / 100G
Loacker Quadratini Chocolate 125g, $2.40 / 100G
Well Naturally No Sugar Added Dark Chocolate Covered Almonds 80g, $6.88 / 100G
Cheezels Hot Rods Cheesy Jalapeno Flavoured Snacks 110g, $3.18 / 100G
Hubba Bubba Groovy Grape Bubble Gum Tape 180cm 56g, $5.36 / 100G
Nibblish Pure Fruit Swirls Mango 100g, $5.50 / 100G
Arnott's Bluey Multipack Biscuits Cocoa & Oat 8 Pack, $2.98 / 100G
