J Crackleton Pork Crackle Original 40g, $52.50 / 1KG
Kinder Bueno White 39g, $6.41 / 100G
French Fries Original Chips 175g, $2.86 / 100G
Calbee Harvest Snaps Original Salted 120g, $4.17 / 100G
Cadbury Favourites Boxed Chocolate 340g, $4.71 / 100G
Babybel Cheese Portions 200g, $56.00 / 1KG
Goodness Me Really Fruit Nuggets & Stick Mix 8 Pack, $5.00 / 100G
Arnott's Choc Ripple Plain Biscuits 250g, $1.32 / 100G
Primo Air - Dried Salami Sticks Mild Salami 5 Pack, $7.22 / 100G
Carman's Protein Bars Double Dark Choc with Belgian Chocolate 10 pack, $3.13 / 100G
