Thins Onion Rings Sweet Chilli & Sour Cream 85g, $5.88 / 100G
Woolworths Cashew 400g, $22.50 / 1KG
Cadbury Twirl Four Pack Milk Chocolate Bar 58g, $5.17 / 100G
Hubba Bubba Seriously Strawberry Bubble Gum Tape 180cm 56g, $5.36 / 100G
Health Lab Holy Hazelnut Nut Butter Filled Balls 200g, $6.38 / 100G
Olina's Bakehouse Bakehouse Artisan Cookies Butter Crunch 150g, $3.33 / 100G
Arnott's Cracker Chips Honey Soy Chicken 150g, $3.00 / 100G
Carman's Low Sugar Low Carb Bar Dark Choc 170g, $5.00 / 100G
Ritz Breakz Classic Crackers 250g, $1.52 / 100G
5Gum Blueberry Sugar Free Gum 12pc 32g, $7.81 / 100G
Life Savers Fruit Tingles 4 Pack, $2.61 / 100G
Atkins Low Carb Crispbread 100g, $4.40 / 100G
