Kraft Bluey Mild Cheese Sticks 5 Pack, $50.00 / 1KG
Vitasoy Almond Milky 1l, $3.10 / 1L
Riverina Fresh Skim Milk 2l, $2.40 / 1L
Dairy Farmers Light Milk 1l, $2.95 / 1L
Tablelands Health Smart Reduced Cholesterol Spread 500g, $0.90 / 100G
Chobani No Sugar Added Greek Yogurt Mixed Berry 150g, $1.80 / 100G
Primo Trios Cabanossi Cheese & Jatz Crackers 50g, $90.00 / 1KG
My Muscle Chef Pesto Chicken Pasta Chilled Meal 330g, $3.62 / 100G
Babybel Mini Cheese Portions 100g, $62.50 / 1KG
Willow Farm Avocado Dip 200g, $1.30 / 100G
Cadbury Dairy Milk Chocolate Mousse 80g x 2 Pack, $3.75 / 100G
