Always Fresh Mini Toasts 90g, $3.00 / 100G
The Man Bar Chunky Choc 50g, $9.00 / 100G
Nestle Butter-Menthol Liquid Centres Honey & Lemon Throat Lozenges 10 Pack, $0.28 / 1EA
Noshu Low Carb Coconut Bliss Indulgence Bars 5 Pack, $5.56 / 100G
Olina's Bakehouse Bakehouse Artisan Cookies Chocolate Chip 150g, $3.33 / 100G
Tasti Nut Butter Bars Peanut Butter 175g, $3.14 / 100G
Bhuja Original Mix 150g, $3.00 / 100G
Carman's Protein Bars Peanut Butter 4 pack, $4.17 / 100G
Reese's Mini's Peanut Butter Cups 120g, $4.58 / 100G
Darrell Lea Soft Centres Gift Box 255g, $6.27 / 100G
Whittaker's Peanut Slab Milk Chocolate 50g, $5.00 / 100G
Woolworths Brazil Nut Kernals 400g, $2.50 / 100G
Always Fresh Grissini Sesame & Sea Salt 125g, $3.60 / 100G
