Made With Plants Meat Free Bacon 160g, $47.50 / 1KG
Obela Hommus 1kg, $0.80 / 100G
Vitasoy Calcium Enriched Rice Milk 1l, $3.30 / 1L
Bertolli With Butter With A Pinch Of Sea Salt 450g, $1.44 / 100G
Woolworths Chicken & Vegetable Soup Low Fat 300g, $1.33 / 100G
Chris' Heritage Dips Vintage Cheddar & Caramelised Onion Cheese 170g, $5.29 / 100G
Siggi's Yoghurt Strawberry 150g, $1.67 / 100G
Woolworths Slow Cooked Beef Ragu Lasagne 700g, $20.71 / 1KG
Bega Tasty Cheese Block So Light 50% 500g, $21.00 / 1KG
King Island Dairy Cape Wickham Double Brie Cheese 200g, $74.50 / 1KG
Mainland Swiss Cheese Slices 180g, $38.89 / 1KG
Meredith Dairy Plain Goats Cheese 150g, $62.67 / 1KG
Plantein Plant Based Schnitzel 300g, $26.67 / 1KG
Strength Meals Co High Protein Cajun Chicken 350g, $2.84 / 100G
Fancy Plants Chocolate Silky Pot Plant Based 95g x 2 pack, $2.32 / 100G
Pilpel Dip Hummous 350g, $1.86 / 100G
