Angas Park Dried Pears 200g, $30.00 / 1KG
Woolworths Mixed Nuts Roasted & Salted 750g Pack, $16.00 / 1KG
Butterfingers Gluten Free Shortbread Biscuits Macadamia 175g, $3.66 / 100G
Jila No Sugar Mints 34g, $6.76 / 100G
Mentos Mints 37.5g Roll, $4.27 / 100G
Extra White Spearmint Sugar Free Chewing Gum Bottle 64g, $7.81 / 100G
McKenzie's Coconut Moist Flakes 225g, $16.00 / 1KG
Mentos Mints Spearmint 3 Pack, $3.07 / 100G
Extra Intense Mint Sugar Free Chewing Gum 64g, $7.81 / 100G
Darrell Lea Salted Caramel Bullets 200g, $3.00 / 100G
Kez's Kitchen Gluten Free Choc Peanut Florentines 185g, $4.27 / 100G
Jila No Sugar Mints Spearmint 34g, $6.76 / 100G
Lindt Lindor Hazelnut Milk Chocolate Block 100g, $6.50 / 100G
