Woolworths Caramel Coated Popcorn 140g, $1.79 / 100G
Kellogg's LCMs Kaleidos Rice Bubbles Snack Bars 12 pack, $3.13 / 100G
Life Savers Strawberries & Cream Stix 200g, $2.50 / 100G
Macro Organic Brazil Nuts 250g, $44.00 / 1KG
Cadbury Cherry Ripe Twin Pack Dark Chocolate Bar 68g, $4.41 / 100G
Carman's Muesli Bars Original Fruit Free 6 pack, $2.78 / 100G
Carman's Nut Bars Almond Hazelnut & Vanilla 5 pack, $4.29 / 100G
Tic Tac Orange 24g, $8.33 / 100G
Whittaker's Coconut Slab 50g, $5.00 / 100G
Thins Onion Rings Hot & Spicy 85g, $5.88 / 100G
Bounce Cashew Caramel Energy Ball 40g, $9.25 / 100G
Arnott's Seeded Crackers Rustic Herbs 100g, $4.50 / 100G
Extra Spearmint Sugar Free Chewing Gum Multipack 4x14g, $8.93 / 100G
