Reese's White Peanut Butter Cups 39g, $6.41 / 100G
Extra Peppermint Sugar Free Chewing Gum 14pc 27g, $9.26 / 100G
Loacker Wafers Original Hazelnut Tortina 126g, $3.97 / 100G
Oreo Dunked Original Cookies 6 Pack 197g, $2.54 / 100G
Tasti Made Simple Forest Fruits 150g, $3.67 / 100G
Kettle Sweet Potato Chips Sea Salt 135g, $4.81 / 100G
Life Savers Raspberry Twisters 40g, $5.00 / 100G
Reese's Sticks Chocolate Bar 42g, $5.95 / 100G
Sunbeam Sultanas & Cranberry 6 Pack, $17.09 / 1KG
The Happy Snack Company Chickpeas Dark Choc 5 Pack, $6.00 / 100G
Extra White Soft Chew Spearmint Sugar Free Chewing Gum 67g, $7.46 / 100G
