Darrell Lea Rocklea Road Chocolate 290g, $5.52 / 100G
Nobby's Peanuts 45g, $44.44 / 1KG
Always Fresh Crustini Olive & Sea Salt 120g, $3.75 / 100G
OB Finest Speciality Crackers Fig & Pecan 150g, $4.33 / 100G
Peckish Fancies Parmesan & Herbs Rice Crackers 90g, $3.33 / 100G
Smith's Double Crunch Potato Chips Share Pack Garlic Bread 150g, $3.20 / 100G
Eclipse Intense Sugar Free Mints Tin 40g, $10.00 / 100G
Angas Park Peaches Dried 200g, $31.50 / 1KG
Goodness Me Really Fruity Sticks Pineapple & Passionfruit 8 pack, $5.00 / 100G
Arnott's Gluten Free Choc Ripple Plain Biscuits 150g, $3.33 / 100G
