Dairy Farmers Thick & Creamy Mango & Passionfruit Yoghurt 150g, $1.73 / 100G
Devondale Skim Milk Long Life UHT Milk 1L, $2.20 / 1L
Chobani Raspberry Greek Yogurt Pouch 140g, $1.93 / 100G
Bega Tasty Cheese Block 500g, $21.00 / 1KG
Bega Tasty Cheese Slices 250g, $30.00 / 1KG
Dairy Farmers Thick & Creamy Strawberry Yoghurt 150g, $1.73 / 100G
YoPRO High Protein Yoghurt Pouch No Added Sugar Mixed Berries 150g, $2.00 / 100G
Dairy Farmers Thick & Creamy Classic Vanilla Yoghurt 150g, $1.73 / 100G
Bulla Light Sour Cream 200ml, $1.85 / 100ML
So Good High Protein Almond 1l, $3.40 / 1L
Woolworths Baby Rocket 60g, $33.33 / 1KG
Vitasoy Soy Milky Lite 1l, $2.45 / 1L
Chobani Greek Yogurt Natural Light 160g, $1.69 / 100G
Pauls Smarter White Low Fat Milk 2L, $2.43 / 1L
Dairy Farmers Heart Active Light Milk 1l, $3.90 / 1L
Cocobella Dairy Free Coconut Yoghurt Vanilla 500g, $1.20 / 100G
Pauls Kids Yoghurt Pouch Strawberry Princess 70g, $1.71 / 100G
YoPRO High Protein Yoghurt Pouch No Added Sugar Mango 150g, $2.00 / 100G
