Meredith Dairy Goat's Cheese Chevre Plain 80g, $68.75 / 1KG
Thomas Dux Grana Padano 14 Months 250g, $34.00 / 1KG
Yumi's Traditional Middle Eastern Hommus 500g, $1.30 / 100G
Dairyworks Cheddar Cheese Burger Slices 200g, $3.00 / 100G
Yumi's Avocado Dip 200g, $2.25 / 100G
Fantastic Fresh Noodles Hokkien 450g, $0.77 / 100G
Dairy Farmers Skim Milk 2l, $2.35 / 1L
Dairy Farmers Pure Cream 500ml, $1.10 / 100ML
La Famiglia Garlic Bread Sourdough 480g, $1.67 / 100G
Philadelphia Sweet Chilli Cream Cheese Pourover Tub 250g, $1.80 / 100G
Yogo Chocolate With Mini M&M's Custard Dessert 150g, $2.13 / 100G
