Carman's Low Sugar Low Carb Bar Cookie Crunch 160g, $5.31 / 100G
Lindt Lindor Assorted Chocolate Box 333g, $7.81 / 100G
Arnott's Tim Tam Cafe Latte 175g, $3.71 / 100G
Extra Peppermint Sugar Free Chewing Gum Multipack 4x14g, $8.93 / 100G
Lindt Lindor Strawberries & Cream White Chocolate Bag 125g, $8.00 / 100G
Wonka Everlasting Gobstopper 50.2g, $5.58 / 100G
Cote Dor Bouchee Chocolate 200g, $4.00 / 100G
Health Lab Aussie Lamington Jam Filled Chocolate Coated Balls 5 Pack, $6.38 / 100G
Nestle Soothers Throat Lozenges Liquid Centre Lemon Lime 10 Pack, $0.28 / 1EA
Do Good Labs El Mexi Mix Smoked Corn, Soya Crisps, Cashews & Nuts 115g, $30.43 / 1KG
Sunrice Rice Cakes Original Rice Cakes 150G, $1.47 / 100G
Woolworths Mixed Nuts Oven Roasted 200g, $35.00 / 1KG
Red Rock Deli Potato Chips Sea Salt Natural 20g, $5.00 / 100G
Byron Beef Jerky Sweet & Saucy 40g, $143.75 / 1KG
Mogu Mogu Drink Mango 320ml, $6.88 / 1L
Wrigley's 5 Gum Tropical Splash Sugar Free Chewing Gum 32g, $7.81 / 100G
