Nong Shim Kim Chi Noodles 5 Pack, $1.33 / 100G
O'Food Seaweed Chips Original Chips Original 35g, $12.86 / 100G
Patak's Lime Pickle Medium 283g, $2.65 / 100G
Plenty Cold Pressed Flaxseed Oil 375ml, $3.33 / 100ML
Uncle Tobys Rolled Oats Ancient Grains Rye, Puffed Quinoa & Millet 490g, $1.02 / 100G
Vittoria Organic Coffee Beans 500g, $5.40 / 100G
Woolworths Vegetable Singapore Style Noodles Box 300g, $1.50 / 100G
Campbell's Country Ladle Soup Garden Vegetable & Wholegrain Barley 500g, $0.90 / 100G
John West Herring Fillets In Tomato Sauce 200g, $19.50 / 1KG
Lee Kum Kee Panda Sauce Oyster 907g, $0.94 / 100G
Lingham's Sauce Chilli 280g, $1.39 / 100ML
MasterFoods Moroccan Seasoning 47g, $0.85 / 10G
Obento Japanese Sushi Kit 540g, $2.37 / 100G
Queen Finest Lemon Natural Extract Intense Flavour 50ml, $0.50 / 10ML
Richter Marzipan Loaves 100g, $4.00 / 100G
Sirena Tuna Roasted Capsicum Mayo Snacking 75g, $42.67 / 1KG
