Eclipse Peppermint Chewy Mints Bottle 93g, $5.38 / 100G
Tasti Protein Bar Nutty Choc 200g, $2.50 / 100G
The Lady Bar Chunky Choc 50g, $9.00 / 100G
Koja Peanut Butter Choc Chip Crunch Bar 30g, $10.00 / 100G
True Fruit Gogo Apple Mango & Apple Fruit Strips 120g, $4.67 / 100G
Violet Crumble Bites 150g, $4.00 / 100G
Noshu Peaches & Cream Protein Bars 5 pack, $5.93 / 100G
Chupa Chups Incredible Chew Grape Flavoured Chews 45g, $3.33 / 100G
Peckish Fancies Aged Cheddar & Chives Rice Crackers 90g, $3.33 / 100G
Eclipse Strawberry Sugar Free Mints Tin 40g, $10.00 / 100G
