Chobani Strawberry Greek Yogurt Pouch 140g, $1.93 / 100G
Western Star Spreadable Butter Blend Tub Supersoft 500g, $1.40 / 100G
Yumi's Traditional Middle Eastern Hommus Dip 200g, $2.25 / 100G
Mainland Buttersoft Pure Butter Tub Salted 375g, $2.00 / 100G
Oatly! Oat Milk Barista Edition 1L, $5.50 / 1L
Vaalia Kids Probiotic Yoghurt Pouch Lactose Free Vanilla 140g, $1.71 / 100G
Pureharvest Coco Quench Coconut Milk 1l, $3.80 / 1L
Vaalia Kids Probiotic Yoghurt Pouch Lactose Free Strawberry 140g, $1.71 / 100G
Pauls Zymil Lactose Free Low Fat Long Life Milk 1l, $3.00 / 1L
Dairy Farmers Full Cream Milk 1l, $2.80 / 1L
Willow Farm Dip Hommus 200g, $1.30 / 100G
