Pauls Kids Yoghurt Pouch Banana The Lion King 70g, $1.71 / 100G
Chobani No Sugar Added Greek Yogurt Vanilla 680g, $1.00 / 100G
Nutty Bruce Organic Unsweetened Almond Plant Milk 1l, $6.00 / 1L
Woolworths Fresh Creamy Pumpkin Soup 300g, $1.33 / 100G
Leggo's Fresh Beef Tomato & Parmesan Ravioli 630g, $1.75 / 100G
Woolworths Thai Salad Kit 315g, $17.46 / 1KG
Farmers Own Full Cream Milk 3l, $1.95 / 1L
Nestle Chocolate Mousse Dessert 62g x 2 pack, $2.26 / 100G
Woolworths Whole Fresh Beetroot 250g, $12.00 / 1KG
Bulla Cottage Cheese Onion & Chives 200g, $19.00 / 1KG
Lemnos Crumbled Fetta Pouch Traditional 150g, $40.00 / 1KG
