Arnott's Tiny Teddy Chocolate Half Coat Biscuits 200g, $2.00 / 100G
Cobs Natural Popcorn Cheddar Cheese 100g, $3.50 / 100G
Kellogg's k-Time Baked Twists Raspberry & Apple Flavour Snack Bars 5 Pack, $2.97 / 100G
Arnott's Monte Chocolate Biscuits 200g, $2.75 / 100G
Cadbury Roses Boxed Chocolates 420g, $4.29 / 100G
Arnott's Gaiety Chocolate Wafer Biscuits 160g, $3.44 / 100G
Pringles Original Salted Potato Chips 53g, $5.09 / 100G
Nice & Natural Chocolate Nut Bar Peanut & Almond 6 Pack, $3.06 / 100G
Woolworths Cashew & Macadamia Roasted & Salted 400g Pack, $30.00 / 1KG
Arnott's Teddy Bear Plain Biscuits 250g, $1.32 / 100G
Lindt Excellence Sea Salt Dark Chocolate Block 100g, $6.50 / 100G
Zappo Sour Blue Raspberry Flavour Chews 29g, $4.31 / 100G
Extra White Bubblemint Sugar Free Chewing Gum Bottle 64g, $7.81 / 100G
Nature Valley Crunchy Oats & Honey Granola Bars 42g x 6 pack, $2.74 / 100G
