Kellogg's Coco Pops Chocolatey Breakfast Cereal 375g, $1.87 / 100G
Old El Paso Hard 'n Soft Taco Kit Mexican Style 350g, $2.71 / 100G
Barilla Pesto Genovese Pasta Sauce 190g, $2.79 / 100G
Woolworths Double Strength White Vinegar 2l, $0.14 / 100ML
Devondale 100% Pure Full Cream Milk Long Life UHT Milk 200mL x 6 pack, $5.00 / 1L
Woolworths Sultanas 1kg, $7.00 / 1KG
Essentials Breadcrumbs 750g, $0.40 / 100G
Woolworths Diced Australian Tomatoes 400g, $3.63 / 1KG
McKenzie's Baking Powder 125g, $2.28 / 100G
Cottee's Raspberry Jam 375g, $0.93 / 100G
Mr Chen's Vermicelli Rice Noodles 300g, $0.72 / 100G
Woolworths Pine Nuts 80g, $52.50 / 1KG
