Don Bacon Pansize Double Smoked 200g, $33.00 / 1KG
Bertocchi Pancetta Mild Sliced From The Deli Per kg, $42.00 / 1KG
Tassal Premium Tasmanian Smoked Salmon Slices 100g, $115.00 / 1KG
Woolworths Nile Perch Thawed Fillets Per Kg, $17.00 / 1KG
Just Caught Garlic Prawns 500g, $30.00 / 1KG
