Pringles Original Salted Potato Chips 134g, $4.10 / 100G
Red Rock Deli Potato Chips Sweet Chilli & Sour Cream 165g, $3.64 / 100G
Woolworths Choc Chip Cookies Minis 8 Pack 180g, $1.39 / 100G
Woolworths Plain Water Crackers 125g, $0.80 / 100G
Mars Chocolate Bar with Nougat & Caramel 47g, $5.32 / 100G
Woolworths Multigrain Brown Rice Crackers 100g, $1.50 / 100G
Woolworths Snapz Original Crackers 250G, $0.80 / 100G
Smith's Crinkle Cut Potato Chips Original 170g, $2.82 / 100G
Smith's Crinkle Cut Potato Chips Salt & Vinegar 170g, $2.82 / 100G
KitKat Milk Chocolate 18 Mini Bars Share Pack 252g, $2.58 / 100G
Thins Chips Light & Tangy 175g, $2.86 / 100G
