Nice & Natural Nut Bar Trail Mix 6 Pack, $2.86 / 100G
Nerds Candy Grape & Strawberry 46g, $6.09 / 100G
Pringles South American BBQ Flavour Stacked Potato Chips 118g, $4.66 / 100G
Chupa Chups Incredible Chew 175g, $2.29 / 100G
Darrell Lea Milk Chocolate Coated Original Liquorice Twists 200g, $3.00 / 100G
Nestle Golden Rough Coconut Milk Chocolate Bar 20g, $7.50 / 100G
Cadbury Pascall Clinker Milk Chocolate Lollies Snack & Share Bag 160g, $3.75 / 100G
Kellogg's LCMs Kaleidos Rice Bubbles Snack Bars 5 pack, $4.50 / 100G
Olina's Bakehouse Simply Seed Crackers Original 80G, $5.63 / 100G
Red Rock Deli Thai Chilli & Lime 165g, $3.64 / 100G
Cadbury Breakaway Milk Chocolate Biscuits 180g, $2.78 / 100G
Messy Monkeys Choc Rice Puff Bars 6 Pack, $5.00 / 100G
