Fibre One 90 Calorie Triple Choc Cake Bars 25g x 4 pack, $6.90 / 100G
Woolworths Tropical Dried Fruit Snack Mix 400g, $22.50 / 1KG
Health Lab Cookie Dough Vibes Custard Filled Balls 4 Pack, $7.50 / 100G
Cobs Drizzl'd Dark Chocolate Sea Salt Popcorn 70g, $6.43 / 100G
Orgran Gluten Free Wafer Crackers Quinoa 100g, $4.20 / 100G
Weight Watchers Apple Crumble Bars 6 Pack, $2.50 / 100G
Arnott's Tim Tam Deluxe Decadent Triple Choc Biscuits 175g, $3.71 / 100G
Nice & Natural Chocolate Nut Bars Salted Caramel 6 Pack, $3.06 / 100G
Olina's Bakehouse Bakehouse Artisan Cookies Dark Chocolate Coffee 150g, $3.33 / 100G
Eskal Gluten Free Crackers 200g, $2.50 / 100G
Whittaker's Almond Gold Slab 45g, $5.56 / 100G
Eclipse Grape Sugar Free Mints Tin 40g, $10.00 / 100G
Lindt Pralines Master Collection Chocolate Box 184g, $13.04 / 100G
Nature Valley Peanut & Chocolate Protein Bars 4 pack, $4.54 / 100G
Angas Park Soft n' Juicy Figs 250g, $20.00 / 1KG
