Woolworths Crunchy Natural Almonds 400g, $17.50 / 1KG
Funday Natural Sweets No Sugar Added Lollies Sour Peach Hearts 50g, $9.00 / 100G
Calbee Harvest Snaps Salt & Vinegar 120g, $4.17 / 100G
Tasti Nut Bar Dark Choc & Cranberry 420g, $1.43 / 100G
Cobs Natural Popcorn Sweet & Buttery 110g, $3.18 / 100G
Carman's Muesli Bars SuperBerry, Cranberry, Blueberry & Goji 6 pack, $2.78 / 100G
Darrell Lea White Chocolate Raspberry Bullets Share Bag 180g, $3.33 / 100G
Poppin Microwave Popcorn Lite Butter Flavour 85g, $2.35 / 100G
Belvita Breakfast Biscuits Milk & Cereals 6 Pack 300g, $1.50 / 100G
Calbee Harvest Snaps Baked Pea Crisps Chilli 120g, $4.17 / 100G
