Calbee Harvest Snaps Baked Pea Crisps Sour Cream & Chives 230g, $3.39 / 100G
Lindt Excellence Raspberry Intense Dark Chocolate Block 100g, $6.50 / 100G
Tasti Oat Baked Squares Choc Brownie 5 Pack, $2.67 / 100G
Double 'D' Eucalyptus & Honey Drops 150G, $1.33 / 100G
Fantastic Delites Cheddar Cheese Flavour 100g, $2.80 / 100G
Fibre One 90 Calorie Salted Caramel Squares 24g x 5 pack, $5.75 / 100G
Extra Spearmint Sugar Free Chewing Gum 14pc 27g, $9.26 / 100G
Lindt Excellence Sea Salt Caramel Milk Chocolate Block 100g, $6.50 / 100G
Peckish Fancies Caramelised Onion & Balsamic Vinegar Rice Crackers 90g, $3.33 / 100G
Arnott's Gluten Free Tiny Teddy Choc Chip Biscuits 120g, $4.17 / 100G
Tyrrell's Crinkly Chips Mature Cheddar & Chives 165g, $3.94 / 100G
