My Muscle Chef Beef Stroganoff Fettuccine Chilled Meal 330g, $3.62 / 100G
Siggi's Yoghurt Pouch Vanilla 150g, $1.67 / 100G
Lemnos Haloumi Cheese 180g, $38.89 / 1KG
Bega Colby Cheese Slices 250g, $30.00 / 1KG
Mil Lel Shaved Parmesan 170g, $40.59 / 1KG
A2 Milk No Fat 1l, $3.90 / 1L
Fantastic Fresh Noodles Thin Hokkien 450g, $0.77 / 100G
Latina Fresh Veal Tortellini Pasta 625g, $1.76 / 100G
Devondale Butter Block Unsalted 500g, $1.70 / 100G
Mainland Extra Tasty Cheese Slices 210g, $33.33 / 1KG
Yumi's Herb Falafel 200g, $32.50 / 1KG
