Jordans Low Sugar Granola Blueberry & Coconut 500g, $1.80 / 100G
Mama Noodle Cup Pork Flavour 70g, $3.93 / 100G
Woolworths Coriander Leaves Leaves 5g, $6.00 / 10G
Aeroplane Jelly Lite Port Wine Flavour Low Calorie Jelly Crystals 2x9g, $13.89 / 100G
Coco Earth Ghee Clarified Butter Grass Fed 500ml, $2.24 / 100ML
Moccona Freeze Dried Instant Coffee Classic Dark Roast 200g, $9.75 / 100G
Sunbeam Sultanas 375g, $12.00 / 1KG
Gravox Hollandaise Sauce Liquid Pouch 165g, $2.12 / 100G
Kikkoman Soy Sauce Gluten Free Soy 250ml, $2.52 / 100ML
MasterFoods Chilli Flakes 18g, $1.83 / 10G
Sacla Cherry Tomato & Parmigiano Pasta Sauce 420g, $1.19 / 100G
Ardmona Rich & Thick Diced Tomatos With Paste Mixed Herbs 410g, $6.10 / 1KG
Carman's Muesli Crispy Deluxe Fruit & Nut 400g, $2.00 / 100G
Dollar Sweets 100s & 1000s Jar 155g, $2.26 / 100G
